FB_Id,CERT,ReportingDate,BankName,CITY,COUNTY,STATE,TotalOffices,TotalEmployees,TotalAssets,NetLoansLeases,NoncurrentLloansLeases,BankPremisesFixedAssets,GoodwillOtherIntangibles,TotalLiabilities,TotalDeposits,InterestBearingDeposits,BankEquityCapital,UndividedProfits,NumberCommercialBanks,NetInterestMargin,PrimeLoanRate,FederalFundsRate,GDPPerCapita,GDPGrowthPerCapitaQuarterToQuarter,GDPInBillions,GDPGrowthQuarterToQuarter,ClosingDate, Failure,
357,58315,18/12/09,rockbridge commercial bank,Atlanta,Fulton,GA,1,16,88031,65517,6746,1181,0,87979,67662,63642,52,-6733,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356,18/12/09,1,
358,24099,15/04/11,rosemount national bank,Rosemount,Dakota,MN,4,41,161355,118038,20298,5278,45,158465,157997,151176,2890,-7526,6570,3.73,3.25,0.18,49719,0.029314949,14845.458,0.006749319,15/04/11,1,
359,23594,30/10/09,san diego national bank,San Diego,San Diego,CA,6,41,123774,87036,17060,1024,0,124607,124179,114586,-833,-10761,6359,3.54,3.25,0.14,49719,0.029314949,14989.555,0.007274498,30/10/09,1,
360,23266,16/10/09,san joaquin bank,Bakersfield,Kern,CA,6,42,125531,81152,17430,7722,0,123851,116715,87219,1680,-11017,6402,3.56,3.25,0.16,49719,0.029314949,14881.301,-0.003862373,16/10/09,1,
361,34783,18/02/11,"san luis trust bank, FSB",San Luis Obispo,San Luis Obispo,CA,2,43,130165,81325,17075,8709,0,129860,124676,108509,305,-3495,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356, 18/02/11,1,
362,11568,12/12/2008,sanderson state bank,Sanderson,Terrell,TX,38,479,2188154,1423860,264305,29846,4356,2153625,1847851,1508235,34529,-216129,6402,3.56,3.25,0.16,49719,0.029314949,14881.301,-0.003862373,12/12/2008,1,
363,35114,14/05/10,satilla community bank,Saint Marys,Camden,GA,3,22,68201,39303,16946,3274,0,76475,76360,72656,-8274,-16322,6402,3.56,3.25,0.17,49719,0.029314949,14881.301,-0.003862373,14/05/10,1,
364,29761,10/2/2012,scb bank,Shelbyville,Shelby,IN,1,11,22895,17284,3117,330,0,24114,23912,20285,-1219,-3764,6719,3.83,3.25,0.11,48303,0.029256339,14604.845,0.004328457,10/2/2012,1,
365,27986,20/07/12,second federal savings and loan association of chicago,Chicago,Cook,IL,7,73,288765,214501,26720,939,0,277449,253079,227433,11316,-18517,6238,3.53,3.25,0.07,51388,0.033568656,15190.255,0.011257861,20/07/12,1,
366,27367,24/07/09,security bank of bibb county,Macon,Bibb,GA,11,186,943744,750300,155987,17050,1635,920235,831437,768851,23509,-85634,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,24/07/09,1,
367,57346,24/07/09,security bank of gwinnett county,Suwanee,Gwinnett,GA,9,98,764090,522939,139215,14113,0,766745,718797,694107,-2655,-62666,6402,3.56,3.25,0.16,49719,0.029314949,14881.301,-0.003862373,24/07/09,1,
368,27048,24/07/09,security bank of houston county,Perry,Houston,GA,6,51,163372,107541,9482,4533,0,161697,155463,140495,1675,-18816,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,24/07/09,1,
369,8486,24/07/09,security bank of jones county,Gray,Jones,GA,1,29,546576,196673,31124,1689,8738,533697,479384,468695,12879,-35127,6855,3.37,3.25,0.21,46930,-0.028967515,14402.477,0.003268351,24/07/09,1,
370,57430,24/07/09,security bank of north fulton,Alpharetta,Fulton,GA,8,157,2153690,1211256,81970,21832,6154,2081789,1535194,1504960,71896,-93433,6402,3.56,3.25,0.16,49719,0.029314949,14881.301,-0.003862373,24/07/09,1,
371,57105,24/07/09,security bank of north metro,Woodstock,Cherokee,GA,9,92,334608,245012,102702,7684,0,306334,304464,289309,28274,-31579,6938,3.32,3.25,0.18,46930,-0.028967515,14355.558,-0.001353737,24/07/09,1,
372,23156,4/5/2012,"security bank, National Association",North Lauderdale,Broward,FL,1,6,9448,6023,214,227,0,10114,10090,9725,-666,-666,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119, 4/05/12,1,
373,35299,15/06/12,security exchange bank,Marietta,Cobb,GA,3,55,209021,127699,11571,4226,5,208706,182114,148373,315,-12796,6110,3.39,3.25,0.13,52726,0.026037207,15380.802,0.001196882,15/06/12,1,
374,23595,7/11/2008,security pacific bank,Los Angeles,Los Angeles,CA,41,182,1583611,991120,203697,5050,0,1579823,1488785,1402436,3788,-40776,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,7/11/2008,1,
375,34820,27/02/09,security savings bank,Henderson,Clark,NV,1,11,15723,12727,1311,10,0,15414,14479,13162,309,-2588,6785,3.47,3.25,0.15,48303,0.029256339,14541.901,0.009680557,27/02/09,1,
376,30898,15/10/10,"security savings bank, F.S.B.",Olathe,Johnson,KS,11,88,451888,334430,40489,6044,0,450203,382159,376180,1685,-1316,6785,3.47,3.25,0.15,48303,0.029256339,14541.901,0.009680557, 15/10/10,1,
377,5431,13/02/09,sherman county bank,Loup City,Sherman,NE,5,98,527959,446096,82492,1778,5,509788,456472,422177,18171,-52924,7022,3.15,4,0.39,46930,-0.028967515,14576.985,-0.021129838,13/02/09,1,
378,15640,20/08/10,shorebank,Chicago,Cook,IL,9,101,453349,325223,33049,6900,1496,441701,347080,334836,11648,-7779,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,20/08/10,1,
379,35250,1/10/2010,shoreline bank,Shoreline,King,WA,2,15,30073,16767,996,463,0,30921,30806,26031,-848,-2748,6855,3.37,3.25,0.16,46930,-0.028967515,14402.477,0.003268351,1/10/2010,1,
380,57835,8/7/2011,signature bank,Windsor,Weld,CO,4,24,123508,58925,15201,6529,0,116110,85150,67497,7398,-6855,6938,3.32,3.25,0.15,46930,-0.028967515,14355.558,-0.001353737,8/7/2011,1,
381,35399,20/02/09,silver falls bank,Silverton,Marion,OR,4,32,252520,169887,51007,2864,0,247643,231857,223564,4877,-15386,6570,3.73,3.25,0.18,48303,0.029256339,14845.458,0.006749319,20/02/09,1,
382,34194,5/9/2008,silver state bank,Henderson,Clark,NV,68,726,7781100,4830342,334647,45177,50423,7476575,6145207,5774063,304525,-183029,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557,5/9/2008,1,
383,26535,1/5/2009,"silverton bank, NA",Atlanta,Cobb,GA,1,20,294024,206530,63791,1126,0,292490,291707,282022,1534,-34963,6719,3.83,3.25,0.11,48303,0.029256339,14604.845,0.004328457, 1/05/09,1,
384,4731,11/12/2009,solutionsbank,Overland Park,Johnson,KS,10,79,261947,171555,31546,34785,0,260926,259571,231605,1021,-46134,6208,3.45,3.25,0.1,51388,0.033568656,15291.035,0.006634517,11/12/2009,1,
385,27259,20/08/10,sonoma valley bank,Sonoma,Sonoma,CA,5,65,559551,466811,54610,10787,0,534727,489692,472649,24824,-3642,6978,3.26,3.61,0.16,46930,-0.028967515,14375.018,-0.013855197,20/08/10,1,
386,57263,2/10/2009,southern colorado national bank,Pueblo,Pueblo,CO,5,78,451683,308645,29809,9750,0,450780,371494,332542,903,-43539,6359,3.54,3.25,0.09,49719,0.029314949,14989.555,0.007274498,2/10/2009,1,
387,35251,19/06/09,southern community bank,Fayetteville,Fayette,GA,2,13,28248,23262,683,281,387,28081,27048,24661,167,-3772,6570,3.73,3.25,0.19,49719,0.029314949,14845.458,0.006749319,19/06/09,1,
388,58056,22/07/11,southshore community bank,Apollo Beach,Hillsborough,FL,4,71,299225,265714,95382,1554,0,299202,285554,260327,24,-29975,6719,3.83,3.25,0.13,48303,0.029256339,14604.845,0.004328457,22/07/11,1,
389,34255,14/05/10,southwest community bank,Springfield,Greene,MO,4,55,1059194,850792,170145,1236,0,1030808,1023421,991936,28386,-98432,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356,14/05/10,1,
390,35434,23/07/10,southwestusa bank,Las Vegas,Clark,NV,2,34,155566,74567,6144,1604,0,164033,156188,149956,-8467,-31458,6623,3.77,3.25,0.16,48303,0.029256339,14745.933,0.009660356,23/07/10,1,
391,17522,15/01/10,st. stephen state bank,St. Stephen,Stearns,MN,4,709,434111,336742,13255,2390,3250,440724,432223,423361,-6613,-28081,6164,3.41,3.25,0.13,51388,0.033568656,15362.415,0.004668095,15/01/10,1,
392,8221,19/03/10,state bank of aurora,Aurora,Saint Louis,MN,5,62,371695,218771,62765,8157,0,358019,297962,277584,13676,-13655,6855,3.37,3.25,0.16,46930,-0.028967515,14402.477,0.003268351,19/03/10,1,
393,29561,12/3/2010,statewide bank,Covington,Saint Tammany,LA,2,19,190564,104215,28060,7640,343,189049,179523,173082,1515,-36281,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,12/3/2010,1,
394,32536,23/07/10,sterling bank,Lantana,Palm Beach,FL,7,106,516760,331340,91079,8210,0,511861,509065,496820,4899,-43101,6208,3.45,3.25,0.1,51388,0.033568656,15291.035,0.006634517,23/07/10,1,
395,35175,22/05/09,strategic capital bank,Champaign,Champaign,IL,18,160,383132,231263,22190,15829,0,380679,347720,287055,2452,-36548,6208,3.45,3.25,0.07,51388,0.033568656,15291.035,0.006634517,22/05/09,1,
396,30763,30/01/09,suburban fsb,Crofton,Anne Arundel,MD,6,129,797959,476777,94993,2451,4534,786911,678570,589577,11048,-22894,6978,3.26,3.25,0.22,46930,-0.028967515,14375.018,-0.013855197,30/01/09,1,
397,57442,15/07/11,summit bank,Prescott,Yavapai,AZ,4,70,520887,397188,69178,4785,0,510646,441362,409635,10241,-21053,6570,3.73,3.25,0.18,48303,0.029256339,14845.458,0.006749319,15/07/11,1,
398,513,20/05/11,summit bank,Burlington,Skagit,WA,8,96,458533,225866,39805,7741,0,463610,432818,397574,-5077,-31289,6785,3.47,3.25,0.15,48303,0.029256339,14541.901,0.009680557,20/05/11,1,
399,27126,5/3/2010,sun american bank,Boca Raton,Palm Beach,FL,1,20,215867,166680,24793,177,0,212720,206809,200591,3148,-31752,6036,3.37,3.25,0.14,52726,0.026037207,15384.254,0.000224436,5/3/2010,1,
400,20115,7/10/2011,sun security bank,Ellington,Reynolds,MO,10,124,3646071,3184507,739828,2494,0,3617565,2799362,2783382,28506,-59580,6623,3.77,3.25,0.16,48303,0.029256339,14745.933,0.009660356,7/10/2011,1,
401,34785,28/05/10,sun west bank,Las Vegas,Clark,NV,2,68,210844,114937,57030,1222,0,235619,232203,220546,-24775,-116275,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,28/05/10,1,
402,57087,4/11/2011,sunfirst bank,Saint George,Washington,UT,3,38,225477,171762,16718,4449,0,224231,223309,210452,1246,-12088,6036,3.37,3.25,0.16,52726,0.026037207,15384.254,0.000224436,4/11/2011,1,
403,35478,11/2/2011,sunshine state community bank,Port Orange,Volusia,FL,3,33,91580,52801,4851,5892,0,90073,81967,59726,1507,-10309,6208,3.45,3.25,0.07,51388,0.033568656,15291.035,0.006634517,11/2/2011,1,
404,17750,15/04/11,superior bank,Birmingham,Jefferson,AL,20,151,606153,400733,63479,25227,2244,601567,538787,525975,4586,-82387,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,15/04/11,1,
405,33493,16/04/10,tamalpais bank,San Rafael,Marin,CA,7,50,258610,178200,42948,9571,36,257099,226698,221439,1511,-33787,7080,3.31,5,2,46930,-0.028967515,14891.643,-0.004792641,16/04/10,1,
406,4754,20/03/09,"teambank, NA",Paola,Miami,KS,12,177,849409,504391,110777,13373,0,832882,724483,645216,16527,-56223,6359,3.54,3.25,0.09,49719,0.029314949,14989.555,0.007274498, 20/03/09,1,
407,34341,17/07/09,temecula valley bank,Temecula,Riverside,CA,17,124,533114,314065,41236,15594,123,529877,472704,429330,3237,-38073,6110,3.39,3.25,0.16,51388,0.033568656,15380.802,0.001196882,17/07/09,1,
408,35296,27/01/12,tennessee commerce bank,Franklin,Williamson,TN,1,389,4157246,1941271,240679,19129,0,4108061,3314928,1378764,49185,-100038,6938,3.32,3.25,0.18,46930,-0.028967515,14355.558,-0.001353737,27/01/12,1,
409,34516,21/01/11,the bank of asheville,Asheville,Buncombe,NC,3,40,198081,113677,18823,8166,0,185409,169135,140939,12672,-11383,6238,3.53,3.25,0.08,51388,0.033568656,15190.255,0.011257861,21/01/11,1,
410,14246,7/5/2010,the bank of bonifay,Bonifay,Holmes,FL,2,6,18155,9994,1423,157,0,17863,16327,13959,292,-1558,6719,3.83,3.25,0.13,48303,0.029256339,14604.845,0.004328457,7/5/2010,1,
411,34292,25/03/11,the bank of commerce,Wood Dale,Du Page,IL,2,21,99057,63472,5257,260,0,97282,75012,69195,1775,-12386,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557,25/03/11,1,
412,19040,17/12/10,"the bank of miami,N.A.",Coral Gables,Miami-Dade,FL,7,144,979585,551487,113839,29650,1320,930716,813205,803423,48869,-19137,6938,3.32,3.25,0.15,46930,-0.028967515,14355.558,-0.001353737, 17/12/10,1,
413,34663,4/12/2009,the buckhead community bank,Atlanta,Fulton,GA,1,33,119578,99207,9716,2570,0,117608,117097,107501,1970,-20530,6623,3.77,3.25,0.16,48303,0.029256339,14745.933,0.009660356,4/12/2009,1,
414,22643,30/07/10,the cowlitz bank,Longview,Cowlitz,WA,1,10,47523,36193,3053,608,98,47055,41551,40987,468,468,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,30/07/10,1,
415,1690,15/06/12,the farmers bank of lynchburg,Lynchburg,Moore,TN,13,93,444710,265446,27064,4306,0,442506,395248,352323,2204,-82044,6036,3.37,3.25,0.16,52726,0.026037207,15384.254,0.000224436,15/06/12,1,
416,2119,22/10/10,the first national bank of barnesville,Barnesville,Lamar,GA,5,1452,10797345,8122114,1556219,128349,3554,10420723,8420357,8022685,376622,-542706,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356,22/10/10,1,
417,25155,9/9/2011,the first national bank of florida,Milton,Santa Rosa,FL,5,31,38223,25019,1372,3820,1228,36345,36090,31150,1878,-3013,7022,3.15,4.56,0.97,46930,-0.028967515,14576.985,-0.021129838,9/9/2011,1,
418,4744,12/8/2011,the first national bank of olathe,Olathe,Johnson,KS,1,25,90183,57344,979,845,0,82878,68331,61512,7305,3905,6359,3.54,3.25,0.14,49719,0.029314949,14989.555,0.007274498,12/8/2011,1,
419,19252,20/01/12,the first state bank,Stockbridge,Henry,GA,1,10,49173,36115,4504,87,0,48744,48622,46896,429,-12596,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356,20/01/12,1,
420,2303,28/01/11,the first state bank,Camargo,Dewey,OK,6,124,640894,503838,77124,19008,0,656726,559897,517379,-15832,-121283,6570,3.73,3.25,0.18,48303,0.029256339,14845.458,0.006749319,28/01/11,1,
421,33904,22/10/10,the gordon bank,Gordon,Wilkinson,GA,8,248,1201922,711843,89099,9303,30014,1229731,859933,777510,-27809,-28966,6719,3.83,3.25,0.13,48303,0.029256339,14604.845,0.004328457,22/10/10,1,
422,3287,19/02/10,the la coste national bank,La Coste,Medina,TX,6,70,342079,227192,66170,8143,0,342518,308784,273515,-439,-39393,6359,3.54,3.25,0.09,49719,0.029314949,14989.555,0.007274498,19/02/10,1,
423,19797,29/04/11,the park avenue bank,Valdosta,Lowndes,GA,1,26,332596,199462,60462,1632,0,334453,272216,263808,-1857,-16282,6359,3.54,3.25,0.14,49719,0.029314949,14989.555,0.007274498,29/04/11,1,
424,27096,12/3/2010,the park avenue bank,New York,New York,NY,1,21,103055,68439,8293,3746,0,103104,99022,94160,-49,-10559,6359,3.54,3.25,0.1,49719,0.029314949,14989.555,0.007274498,12/3/2010,1,
425,182,17/09/10,the peoples bank,Winder,Barrow,GA,11,151,835701,497053,229045,23854,0,833936,776556,726799,1765,-40971,6719,3.83,3.25,0.13,48303,0.029256339,14604.845,0.004328457,17/09/10,1,
426,10216,7/10/2011,the riverbank,Wyoming,Chisago,MN,16,190,750724,521159,87110,11072,308,742261,664752,593134,8463,-11567,6402,3.56,3.25,0.18,49719,0.029314949,14881.301,-0.003862373,7/10/2011,1,
427,57096,20/07/12,the royal palm bank of florida,Naples,Collier,FL,6,72,433512,309591,36631,5436,12,456024,415943,395980,-22512,-46893,6164,3.41,3.25,0.16,51388,0.033568656,15362.415,0.004668095,20/07/12,1,
428,12080,4/12/2009,the tattnall bank,Reidsville,Tattnall,GA,4,98,480619,320566,25646,3062,1559,465041,409951,367954,15578,-30639,6855,3.37,3.25,0.16,46930,-0.028967515,14402.477,0.003268351,4/12/2009,1,
429,10506,23/07/10,thunder bank,Sylvan Grove,Lincoln,KS,9,150,989382,629953,209950,25927,0,978783,869367,840477,10599,-119158,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,23/07/10,1,
430,29341,4/6/2010,tierone bank,Lincoln,Lancaster,NE,21,201,985096,780021,150978,33695,0,968378,901845,863273,16459,-65355,6238,3.53,3.25,0.07,51388,0.033568656,15190.255,0.011257861,4/6/2010,1,
431,57831,12/11/2010,tifton banking company,Tifton,Tift,GA,3,48,197442,132042,14467,5062,0,201495,182794,167800,-4053,-21142,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557,12/11/2010,1,
432,34705,15/01/10,town community bank & trust,Antioch,Lake,IL,8,42,209048,140692,24112,6163,0,212590,212184,202607,-3542,-29162,6238,3.53,3.25,0.08,51388,0.033568656,15190.255,0.011257861,15/01/10,1,
433,57697,7/5/2010,towne bank of arizona,Mesa,Maricopa,AZ,1,20,73490,57656,20474,740,0,73068,72772,67447,422,-7855,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356,7/5/2010,1,
434,27316,14/09/12,truman bank,St. Louis,Saint Louis City,MO,9,85,735071,621598,92146,1611,0,691533,620354,497402,43538,15218,7022,3.15,5,1.81,46930,-0.028967515,14576.985,-0.021129838,14/09/12,1,
435,32280,16/07/10,turnberry bank,Aventura,Miami-Dade,FL,7,62,336390,254269,38111,10478,0,327370,319746,292654,9020,-41749,6623,3.77,3.25,0.16,48303,0.029256339,14745.933,0.009660356,16/07/10,1,
436,34485,14/08/09,"union bank, National Association",Gilbert,Maricopa,AZ,4,27,139391,96302,20854,7863,0,136967,131579,119320,2424,-22386,6036,3.37,3.25,0.16,52726,0.026037207,15384.254,0.000224436, 14/08/09,1,
437,35065,17/12/10,"united americas bank, N.A.",Atlanta,Fulton,GA,2,13,31569,15201,1186,5420,0,28916,28844,25834,2653,-8347,6402,3.56,3.25,0.17,49719,0.029314949,14881.301,-0.003862373, 17/12/10,1,
438,32469,6/11/2009,united commercial bank,San Francisco,San Francisco,CA,20,198,1396622,1141326,134445,6307,5783,1375246,1276287,1236162,21376,-69502,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,6/11/2009,1,
439,22286,6/11/2009,united security bank,Sparta,Hancock,GA,4,40,187819,137230,14233,3659,0,182670,164594,155699,5149,-4400,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,6/11/2009,1,
440,31293,21/01/11,united western bank,Denver,Denver,CO,17,242,1638378,1291573,509267,12805,1083,1656343,1526186,1486596,-17965,-269654,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,21/01/11,1,
441,34678,26/03/10,unity national bank,Cartersville,Bartow,GA,4,41,143451,109667,20989,4229,0,139708,135475,121318,3743,-13348,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,26/03/10,1,
442,58072,9/7/2010,usa bank,Port Chester,Westchester,NY,1,10,60449,39816,15657,404,0,63627,63483,57368,-3178,-4688,6570,3.73,3.25,0.18,48303,0.029256339,14845.458,0.006749319,9/7/2010,1,
443,58399,11/12/2009,"valley capital bank, N.A.",Mesa,Maricopa,AZ,2,20,118236,87191,1926,610,0,108175,97590,89648,10061,7161,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557, 11/12/09,1,
444,34187,25/02/11,valley community bank,St. Charles,Kane,IL,3,48,337113,240661,39403,531,0,318527,255501,201272,18586,1201,6478,3.7,3.25,0.19,49719,0.029314949,14939.001,0.006301119,25/02/11,1,
445,27732,4/9/2009,vantus bank,Sioux City,Woodbury,IA,10,37,382803,262362,24259,2431,0,376127,364808,360293,6676,-37754,6570,3.73,3.25,0.18,49719,0.029314949,14845.458,0.006749319,4/9/2009,1,
446,22868,11/9/2009,venture bank,Lacey,Thurston,WA,1,9,71202,36390,11705,159,0,73003,72399,70141,-1801,-11763,6164,3.41,3.25,0.13,51388,0.033568656,15362.415,0.004668095,11/9/2009,1,
447,23556,17/07/09,vineyard bank,Rancho Cucamonga,San Bernardino,CA,11,132,755923,614750,124557,10150,0,802964,659742,644729,-47041,-77995,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557,17/07/09,1,
448,58283,29/07/11,virginia business bank,Richmond,Richmond City,VA,2,13,102338,58991,16808,7595,0,101687,96583,93411,651,-18988,6238,3.53,3.25,0.08,51388,0.033568656,15190.255,0.011257861,29/07/11,1,
449,34515,8/6/2012,waccamaw bank,Whiteville,Columbus,NC,7,111,490656,445569,21318,7642,88,451768,370580,296741,38888,17798,6938,3.32,3.25,0.18,46930,-0.028967515,14355.558,-0.001353737,8/6/2012,1,
450,21777,1/10/2010,wakulla bank,Crawfordville,Wakulla,FL,6,109,504816,362746,71026,12350,0,497485,467767,456846,7331,-47669,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557,1/10/2010,1,
451,34824,2/10/2009,warren bank,Warren,Macomb,MI,1,40,256330,185158,12483,395,0,236879,224653,208146,19451,-13849,6785,3.47,3.25,0.12,48303,0.029256339,14541.901,0.009680557,2/10/2009,1,
452,32955,11/6/2010,washington first international bank,Seattle,King,WA,2,21,180340,129927,37428,2293,0,177778,177221,173922,2561,-21937,6297,3.55,3.25,0.07,51388,0.033568656,15021.149,0.002107734,11/6/2010,1,
453,32633,25/09/08,washington mutual bank (including its subsidiary washington mutual bank fsb),Henderson,Clark,NV,50,1083,13111463,10267793,1630774,45755,7077,13617969,8775985,8448471,-506596,-1300523,6855,3.37,3.25,0.21,46930,-0.028967515,14402.477,0.003268351,25/09/08,1,
454,34976,5/3/2010,waterfield bank,Germantown,Montgomery,MD,1,13,21454,11810,946,1043,0,21093,20980,15906,361,-4480,6359,3.54,3.25,0.1,49719,0.029314949,14989.555,0.007274498,5/3/2010,1,
455,58065,24/07/09,waterford village bank,Williamsville,Erie,NY,7,91,590024,456503,118329,3990,0,581960,521138,486755,8064,-29236,6623,3.77,3.25,0.2,48303,0.029256339,14745.933,0.009660356,24/07/09,1,
456,28243,3/8/2012,waukegan savings bank,Waukegan,Lake,IL,5,62,371624,202781,22590,4795,0,355993,313155,299853,15631,9083,6855,3.37,3.25,0.16,48303,0.029256339,14402.477,0.003268351,3/8/2012,1,
457,58205,15/10/10,westbridge bank and trust company,Chesterfield,Saint Louis,MO,2,18,42816,25998,5064,782,0,42090,41881,37587,726,-2408,5984,3.2,3.25,0.16,52726,0.026037207,15491.878,0.006995724,15/10/10,1,
458,58087,5/11/2010,western commercial bank,Woodland Hills,Los Angeles,CA,2,40,264628,188709,79125,10997,0,272695,269448,259184,-8067,-19955,6570,3.73,3.25,0.19,49719,0.029314949,14845.458,0.006749319,5/11/2010,1,
459,57917,16/12/11,western national bank,Phoenix,Maricopa,AZ,7,63,665806,512392,229098,6085,0,659956,635202,590985,5850,-71719,6297,3.55,3.25,0.07,51388,0.033568656,15021.149,0.002107734,16/12/11,1,
460,10086,8/4/2011,western springs national bank and trust,Western Springs,Cook,IL,5,32,163859,99637,7770,9297,2711,157092,156402,135283,6767,-23246,6110,3.39,3.25,0.16,51388,0.033568656,15380.802,0.001196882,8/4/2011,1,
